index,label_id,label,split
44841,1,automobile,train
44842,2,bird,train
44843,7,horse,train
44844,4,deer,train
44845,7,horse,train
44846,4,deer,train
44847,5,dog,train
44848,5,dog,train
44849,0,airplane,train
44850,4,deer,train
44851,4,deer,train
44852,3,cat,train
44853,5,dog,train
44854,1,automobile,train
44855,3,cat,train
44856,3,cat,train
44857,4,deer,train
44858,7,horse,train
44859,3,cat,train
44860,9,truck,train
44861,2,bird,train
44862,6,frog,train
44863,4,deer,train
44864,0,airplane,train
44865,3,cat,train
44866,0,airplane,train
44867,2,bird,train
44868,3,cat,train
44869,1,automobile,train
44870,1,automobile,train
44871,9,truck,train
44872,6,frog,train
44873,9,truck,train
44874,7,horse,train
44875,0,airplane,train
44876,1,automobile,train
44877,8,ship,train
44878,7,horse,train
44879,2,bird,train
44880,8,ship,train
44881,9,truck,train
44882,8,ship,train
44883,6,frog,train
44884,0,airplane,train
44885,2,bird,train
44886,1,automobile,train
44887,0,airplane,train
44888,8,ship,train
44889,1,automobile,train
44890,8,ship,train
44891,4,deer,train
44892,7,horse,train
44893,3,cat,train
44894,4,deer,train
44895,9,truck,train
44896,3,cat,train
44897,3,cat,train
44898,3,cat,train
44899,5,dog,train
44900,4,deer,train
44901,9,truck,train
44902,9,truck,train
44903,5,dog,train
44904,5,dog,train
44905,2,bird,train
44906,0,airplane,train
44907,8,ship,train
44908,9,truck,train
44909,2,bird,train
44910,2,bird,train
44911,7,horse,train
44912,9,truck,train
44913,3,cat,train
44914,5,dog,train
44915,6,frog,train
44916,4,deer,train
44917,6,frog,train
44918,2,bird,train
44919,9,truck,train
44920,9,truck,train
44921,7,horse,train
44922,7,horse,train
44923,7,horse,train
44924,0,airplane,train
44925,0,airplane,train
44926,3,cat,train
44927,8,ship,train
44928,9,truck,train
44929,5,dog,train
44930,0,airplane,train
44931,5,dog,train
44932,0,airplane,train
44933,5,dog,train
44934,5,dog,train
44935,7,horse,train
44936,1,automobile,train
44937,8,ship,train
44938,2,bird,train
44939,4,deer,train
44940,0,airplane,train
44941,4,deer,train
44942,4,deer,train
44943,3,cat,train
44944,3,cat,train
44945,9,truck,train
44946,0,airplane,train
44947,9,truck,train
44948,2,bird,train
44949,9,truck,train
44950,3,cat,train
44951,8,ship,train
44952,9,truck,train
44953,3,cat,train
44954,1,automobile,train
44955,5,dog,train
44956,0,airplane,train
44957,3,cat,train
44958,7,horse,train
44959,6,frog,train
44960,1,automobile,train
44961,0,airplane,train
44962,4,deer,train
44963,4,deer,train
44964,9,truck,train
44965,1,automobile,train
44966,1,automobile,train
44967,0,airplane,train
44968,0,airplane,train
44969,9,truck,train
44970,0,airplane,train
44971,1,automobile,train
44972,6,frog,train
44973,3,cat,train
44974,4,deer,train
44975,0,airplane,train
44976,3,cat,train
44977,4,deer,train
44978,4,deer,train
44979,5,dog,train
44980,3,cat,train
44981,8,ship,train
44982,7,horse,train
44983,9,truck,train
44984,8,ship,train
44985,6,frog,train
44986,7,horse,train
44987,3,cat,train
44988,5,dog,train
44989,6,frog,train
44990,5,dog,train
44991,1,automobile,train
44992,1,automobile,train
44993,1,automobile,train
44994,4,deer,train
44995,2,bird,train
44996,9,truck,train
44997,1,automobile,train
44998,5,dog,train
44999,6,frog,train
45000,7,horse,train
45001,1,automobile,train
45002,4,deer,train
45003,1,automobile,train
45004,0,airplane,train
45005,2,bird,train
45006,2,bird,train
45007,5,dog,train
45008,9,truck,train
45009,6,frog,train
45010,0,airplane,train
45011,1,automobile,train
45012,3,cat,train
45013,1,automobile,train
45014,1,automobile,train
45015,2,bird,train
45016,1,automobile,train
45017,8,ship,train
45018,5,dog,train
45019,6,frog,train
45020,9,truck,train
45021,2,bird,train
45022,4,deer,train
45023,2,bird,train
45024,8,ship,train
45025,8,ship,train
45026,3,cat,train
45027,7,horse,train
45028,1,automobile,train
45029,7,horse,train
45030,1,automobile,train
45031,7,horse,train
45032,5,dog,train
45033,9,truck,train
45034,7,horse,train
45035,0,airplane,train
45036,7,horse,train
45037,8,ship,train
45038,3,cat,train
45039,6,frog,train
45040,1,automobile,train
45041,2,bird,train
45042,2,bird,train
45043,5,dog,train
45044,9,truck,train
45045,8,ship,train
45046,4,deer,train
45047,8,ship,train
45048,9,truck,train
45049,4,deer,train
45050,2,bird,train
45051,5,dog,train
45052,9,truck,train
45053,3,cat,train
45054,7,horse,train
45055,9,truck,train
45056,9,truck,train
45057,3,cat,train
45058,7,horse,train
45059,9,truck,train
45060,2,bird,train
45061,7,horse,train
45062,8,ship,train
45063,9,truck,train
45064,0,airplane,train
45065,7,horse,train
45066,3,cat,train
45067,0,airplane,train
45068,1,automobile,train
45069,7,horse,train
45070,1,automobile,train
45071,4,deer,train
45072,6,frog,train
45073,8,ship,train
45074,2,bird,train
45075,3,cat,train
45076,4,deer,train
45077,1,automobile,train
45078,6,frog,train
45079,2,bird,train
45080,6,frog,train
45081,0,airplane,train
45082,3,cat,train
45083,5,dog,train
45084,1,automobile,train
45085,0,airplane,train
45086,9,truck,train
45087,7,horse,train
45088,0,airplane,train
45089,0,airplane,train
45090,9,truck,train
45091,3,cat,train
45092,4,deer,train
45093,9,truck,train
45094,8,ship,train
45095,8,ship,train
45096,0,airplane,train
45097,1,automobile,train
45098,6,frog,train
45099,1,automobile,train
45100,4,deer,train
45101,9,truck,train
45102,0,airplane,train
45103,7,horse,train
45104,8,ship,train
45105,1,automobile,train
45106,0,airplane,train
45107,9,truck,train
45108,5,dog,train
45109,2,bird,train
45110,4,deer,train
45111,4,deer,train
45112,7,horse,train
45113,0,airplane,train
45114,4,deer,train
45115,8,ship,train
45116,9,truck,train
45117,3,cat,train
45118,1,automobile,train
45119,2,bird,train
45120,2,bird,train
45121,4,deer,train
45122,4,deer,train
45123,0,airplane,train
45124,4,deer,train
45125,5,dog,train
45126,1,automobile,train
45127,7,horse,train
45128,3,cat,train
45129,5,dog,train
45130,7,horse,train
45131,2,bird,train
45132,4,deer,train
45133,4,deer,train
45134,5,dog,train
45135,6,frog,train
45136,4,deer,train
45137,3,cat,train
45138,8,ship,train
45139,4,deer,train
45140,6,frog,train
45141,6,frog,train
45142,5,dog,train
45143,0,airplane,train
45144,4,deer,train
45145,9,truck,train
45146,9,truck,train
45147,7,horse,train
45148,8,ship,train
45149,6,frog,train
45150,7,horse,train
45151,3,cat,train
45152,3,cat,train
45153,5,dog,train
45154,9,truck,train
45155,6,frog,train
45156,0,airplane,train
45157,1,automobile,train
45158,3,cat,train
45159,8,ship,train
45160,9,truck,train
45161,8,ship,train
45162,8,ship,train
45163,0,airplane,train
45164,6,frog,train
45165,6,frog,train
45166,0,airplane,train
45167,9,truck,train
45168,8,ship,train
45169,6,frog,train
45170,4,deer,train
45171,7,horse,train
45172,7,horse,train
45173,9,truck,train
45174,9,truck,train
45175,3,cat,train
45176,0,airplane,train
45177,9,truck,train
45178,5,dog,train
45179,5,dog,train
45180,6,frog,train
45181,5,dog,train
45182,0,airplane,train
45183,9,truck,train
45184,5,dog,train
45185,8,ship,train
45186,0,airplane,train
45187,1,automobile,train
45188,0,airplane,train
45189,4,deer,train
45190,0,airplane,train
45191,3,cat,train
45192,3,cat,train
45193,2,bird,train
45194,1,automobile,train
45195,1,automobile,train
45196,4,deer,train
45197,9,truck,train
45198,9,truck,train
45199,4,deer,train
45200,2,bird,train
45201,1,automobile,train
45202,1,automobile,train
45203,2,bird,train
45204,7,horse,train
45205,4,deer,train
45206,5,dog,train
45207,5,dog,train
45208,6,frog,train
45209,3,cat,train
45210,1,automobile,train
45211,3,cat,train
45212,1,automobile,train
45213,2,bird,train
45214,1,automobile,train
45215,5,dog,train
45216,3,cat,train
45217,3,cat,train
45218,2,bird,train
45219,5,dog,train
45220,6,frog,train
45221,4,deer,train
45222,5,dog,train
45223,2,bird,train
45224,7,horse,train
45225,6,frog,train
45226,4,deer,train
45227,6,frog,train
45228,1,automobile,train
45229,2,bird,train
45230,7,horse,train
45231,9,truck,train
45232,0,airplane,train
45233,0,airplane,train
45234,4,deer,train
45235,9,truck,train
45236,3,cat,train
45237,5,dog,train
45238,2,bird,train
45239,4,deer,train
45240,8,ship,train
45241,9,truck,train
45242,0,airplane,train
45243,8,ship,train
45244,2,bird,train
45245,5,dog,train
45246,1,automobile,train
45247,6,frog,train
45248,6,frog,train
45249,3,cat,train
45250,3,cat,train
45251,3,cat,train
45252,2,bird,train
45253,6,frog,train
45254,6,frog,train
45255,4,deer,train
45256,7,horse,train
45257,5,dog,train
45258,1,automobile,train
45259,0,airplane,train
45260,5,dog,train
45261,9,truck,train
45262,0,airplane,train
45263,4,deer,train
45264,0,airplane,train
45265,0,airplane,train
45266,6,frog,train
45267,6,frog,train
45268,1,automobile,train
45269,5,dog,train
45270,0,airplane,train
45271,5,dog,train
45272,2,bird,train
45273,5,dog,train
45274,4,deer,train
45275,3,cat,train
45276,7,horse,train
45277,2,bird,train
45278,5,dog,train
45279,4,deer,train
45280,6,frog,train
45281,7,horse,train
45282,3,cat,train
45283,1,automobile,train
45284,9,truck,train
45285,7,horse,train
45286,4,deer,train
45287,9,truck,train
45288,0,airplane,train
45289,1,automobile,train
45290,5,dog,train
45291,1,automobile,train
45292,7,horse,train
45293,4,deer,train
45294,7,horse,train
45295,6,frog,train
45296,1,automobile,train
45297,0,airplane,train
45298,6,frog,train
45299,4,deer,train
45300,6,frog,train
45301,0,airplane,train
45302,9,truck,train
45303,2,bird,train
45304,0,airplane,train
45305,6,frog,train
45306,2,bird,train
45307,9,truck,train
45308,1,automobile,train
45309,8,ship,train
45310,3,cat,train
45311,4,deer,train
45312,5,dog,train
45313,0,airplane,train
45314,0,airplane,train
45315,4,deer,train
45316,1,automobile,train
45317,1,automobile,train
45318,8,ship,train
45319,3,cat,train
45320,2,bird,train
45321,5,dog,train
45322,1,automobile,train
45323,4,deer,train
45324,1,automobile,train
45325,8,ship,train
45326,5,dog,train
45327,8,ship,train
45328,2,bird,train
45329,1,automobile,train
45330,3,cat,train
45331,5,dog,train
45332,1,automobile,train
45333,4,deer,train
45334,2,bird,train
45335,2,bird,train
45336,7,horse,train
45337,7,horse,train
45338,8,ship,train
45339,0,airplane,train
45340,4,deer,train
45341,2,bird,train
45342,2,bird,train
45343,7,horse,train
45344,0,airplane,train
45345,5,dog,train
45346,2,bird,train
45347,0,airplane,train
45348,0,airplane,train
45349,0,airplane,train
45350,6,frog,train
45351,3,cat,train
45352,7,horse,train
45353,7,horse,train
45354,8,ship,train
45355,6,frog,train
45356,9,truck,train
45357,0,airplane,train
45358,0,airplane,train
45359,2,bird,train
45360,2,bird,train
45361,6,frog,train
45362,3,cat,train
45363,4,deer,train
45364,0,airplane,train
45365,7,horse,train
45366,6,frog,train
45367,2,bird,train
45368,5,dog,train
45369,6,frog,train
45370,1,automobile,train
45371,8,ship,train
45372,8,ship,train
45373,0,airplane,train
45374,5,dog,train
45375,8,ship,train
45376,7,horse,train
45377,1,automobile,train
45378,9,truck,train
45379,3,cat,train
45380,3,cat,train
45381,4,deer,train
45382,3,cat,train
45383,6,frog,train
45384,0,airplane,train
45385,6,frog,train
45386,8,ship,train
45387,0,airplane,train
45388,9,truck,train
45389,3,cat,train
45390,0,airplane,train
45391,0,airplane,train
45392,6,frog,train
45393,0,airplane,train
45394,7,horse,train
45395,3,cat,train
45396,4,deer,train
45397,4,deer,train
45398,8,ship,train
45399,1,automobile,train
45400,4,deer,train
45401,9,truck,train
45402,3,cat,train
45403,1,automobile,train
45404,2,bird,train
45405,9,truck,train
45406,1,automobile,train
45407,7,horse,train
45408,4,deer,train
45409,7,horse,train
45410,4,deer,train
45411,2,bird,train
45412,0,airplane,train
45413,0,airplane,train
45414,2,bird,train
45415,3,cat,train
45416,7,horse,train
45417,5,dog,train
45418,9,truck,train
45419,0,airplane,train
45420,6,frog,train
45421,5,dog,train
45422,5,dog,train
45423,0,airplane,train
45424,2,bird,train
45425,1,automobile,train
45426,9,truck,train
45427,1,automobile,train
45428,2,bird,train
45429,6,frog,train
45430,6,frog,train
45431,9,truck,train
45432,7,horse,train
45433,3,cat,train
45434,1,automobile,train
45435,9,truck,train
45436,5,dog,train
45437,2,bird,train
45438,0,airplane,train
45439,3,cat,train
45440,5,dog,train
45441,4,deer,train
45442,8,ship,train
45443,6,frog,train
45444,1,automobile,train
45445,0,airplane,train
45446,8,ship,train
45447,8,ship,train
45448,5,dog,train
45449,7,horse,train
45450,5,dog,train
45451,2,bird,train
45452,6,frog,train
45453,6,frog,train
45454,3,cat,train
45455,1,automobile,train
45456,3,cat,train
45457,0,airplane,train
45458,3,cat,train
45459,7,horse,train
45460,2,bird,train
45461,8,ship,train
45462,8,ship,train
45463,9,truck,train
45464,9,truck,train
45465,9,truck,train
45466,1,automobile,train
45467,3,cat,train
45468,7,horse,train
45469,5,dog,train
45470,1,automobile,train
45471,3,cat,train
45472,9,truck,train
45473,5,dog,train
45474,6,frog,train
45475,1,automobile,train
45476,7,horse,train
45477,5,dog,train
45478,8,ship,train
45479,3,cat,train
45480,7,horse,train
45481,5,dog,train
45482,5,dog,train
45483,1,automobile,train
45484,0,airplane,train
45485,1,automobile,train
45486,8,ship,train
45487,1,automobile,train
45488,1,automobile,train
45489,2,bird,train
45490,7,horse,train
45491,4,deer,train
45492,5,dog,train
45493,7,horse,train
45494,2,bird,train
45495,9,truck,train
45496,4,deer,train
45497,9,truck,train
45498,9,truck,train
45499,5,dog,train
45500,1,automobile,train
45501,5,dog,train
45502,3,cat,train
45503,5,dog,train
45504,5,dog,train
45505,7,horse,train
45506,7,horse,train
45507,0,airplane,train
45508,3,cat,train
45509,0,airplane,train
45510,4,deer,train
45511,5,dog,train
45512,4,deer,train
45513,0,airplane,train
45514,3,cat,train
45515,4,deer,train
45516,0,airplane,train
45517,4,deer,train
45518,6,frog,train
45519,5,dog,train
45520,9,truck,train
45521,2,bird,train
45522,2,bird,train
45523,7,horse,train
45524,6,frog,train
45525,0,airplane,train
45526,6,frog,train
45527,7,horse,train
45528,9,truck,train
45529,2,bird,train
45530,7,horse,train
45531,5,dog,train
45532,2,bird,train
45533,2,bird,train
45534,6,frog,train
45535,1,automobile,train
45536,8,ship,train
45537,8,ship,train
45538,9,truck,train
45539,9,truck,train
45540,7,horse,train
45541,4,deer,train
45542,3,cat,train
45543,6,frog,train
45544,5,dog,train
45545,5,dog,train
45546,0,airplane,train
45547,9,truck,train
45548,1,automobile,train
45549,7,horse,train
45550,2,bird,train
45551,8,ship,train
45552,3,cat,train
45553,5,dog,train
45554,5,dog,train
45555,4,deer,train
45556,0,airplane,train
45557,5,dog,train
45558,2,bird,train
45559,0,airplane,train
45560,9,truck,train
45561,7,horse,train
45562,9,truck,train
45563,7,horse,train
45564,0,airplane,train
45565,1,automobile,train
45566,4,deer,train
45567,1,automobile,train
45568,3,cat,train
45569,1,automobile,train
45570,2,bird,train
45571,4,deer,train
45572,7,horse,train
45573,9,truck,train
45574,1,automobile,train
45575,6,frog,train
45576,7,horse,train
45577,9,truck,train
45578,8,ship,train
45579,5,dog,train
45580,1,automobile,train
45581,5,dog,train
45582,6,frog,train
45583,5,dog,train
45584,1,automobile,train
45585,6,frog,train
45586,4,deer,train
45587,5,dog,train
45588,2,bird,train
45589,7,horse,train
45590,3,cat,train
45591,4,deer,train
45592,6,frog,train
45593,9,truck,train
45594,0,airplane,train
45595,4,deer,train
45596,7,horse,train
45597,6,frog,train
45598,4,deer,train
45599,1,automobile,train
45600,1,automobile,train
45601,0,airplane,train
45602,1,automobile,train
45603,4,deer,train
45604,0,airplane,train
45605,4,deer,train
45606,2,bird,train
45607,6,frog,train
45608,8,ship,train
45609,4,deer,train
45610,7,horse,train
45611,4,deer,train
45612,9,truck,train
45613,1,automobile,train
45614,9,truck,train
45615,0,airplane,train
45616,4,deer,train
45617,8,ship,train
45618,4,deer,train
45619,8,ship,train
45620,8,ship,train
45621,0,airplane,train
45622,6,frog,train
45623,4,deer,train
45624,4,deer,train
45625,3,cat,train
45626,8,ship,train
45627,5,dog,train
45628,1,automobile,train
45629,5,dog,train
45630,7,horse,train
45631,3,cat,train
45632,3,cat,train
45633,5,dog,train
45634,3,cat,train
45635,8,ship,train
45636,5,dog,train
45637,6,frog,train
45638,6,frog,train
45639,2,bird,train
45640,9,truck,train
45641,3,cat,train
45642,1,automobile,train
45643,7,horse,train
45644,4,deer,train
45645,4,deer,train
45646,3,cat,train
45647,2,bird,train
45648,8,ship,train
45649,8,ship,train
45650,8,ship,train
45651,8,ship,train
45652,0,airplane,train
45653,5,dog,train
45654,2,bird,train
45655,1,automobile,train
45656,0,airplane,train
45657,7,horse,train
45658,9,truck,train
45659,8,ship,train
45660,2,bird,train
45661,3,cat,train
45662,2,bird,train
45663,6,frog,train
45664,5,dog,train
45665,4,deer,train
45666,0,airplane,train
45667,3,cat,train
45668,4,deer,train
45669,7,horse,train
45670,3,cat,train
45671,9,truck,train
45672,1,automobile,train
45673,9,truck,train
45674,5,dog,train
45675,1,automobile,train
45676,6,frog,train
45677,1,automobile,train
45678,5,dog,train
45679,0,airplane,train
45680,8,ship,train
45681,2,bird,train
45682,7,horse,train
45683,4,deer,train
45684,9,truck,train
45685,1,automobile,train
45686,6,frog,train
45687,1,automobile,train
45688,4,deer,train
45689,4,deer,train
45690,4,deer,train
45691,3,cat,train
45692,2,bird,train
45693,6,frog,train
45694,4,deer,train
45695,8,ship,train
45696,9,truck,train
45697,8,ship,train
45698,5,dog,train
45699,7,horse,train
45700,3,cat,train
45701,4,deer,train
45702,4,deer,train
45703,2,bird,train
45704,1,automobile,train
45705,5,dog,train
45706,8,ship,train
45707,9,truck,train
45708,7,horse,train
45709,2,bird,train
45710,2,bird,train
45711,3,cat,train
45712,4,deer,train
45713,2,bird,train
45714,1,automobile,train
45715,1,automobile,train
45716,0,airplane,train
45717,8,ship,train
45718,8,ship,train
45719,6,frog,train
45720,6,frog,train
45721,4,deer,train
45722,7,horse,train
45723,4,deer,train
45724,7,horse,train
45725,7,horse,train
45726,8,ship,train
45727,8,ship,train
45728,5,dog,train
45729,4,deer,train
45730,6,frog,train
45731,5,dog,train
45732,3,cat,train
45733,8,ship,train
45734,9,truck,train
45735,9,truck,train
45736,1,automobile,train
45737,0,airplane,train
45738,2,bird,train
45739,6,frog,train
45740,9,truck,train
45741,6,frog,train
45742,5,dog,train
45743,8,ship,train
45744,2,bird,train
45745,7,horse,train
45746,5,dog,train
45747,7,horse,train
45748,2,bird,train
45749,4,deer,train
45750,6,frog,train
45751,6,frog,train
45752,3,cat,train
45753,6,frog,train
45754,3,cat,train
45755,9,truck,train
45756,4,deer,train
45757,3,cat,train
45758,7,horse,train
45759,6,frog,train
45760,8,ship,train
45761,2,bird,train
45762,5,dog,train
45763,0,airplane,train
45764,4,deer,train
45765,6,frog,train
45766,9,truck,train
45767,4,deer,train
45768,1,automobile,train
45769,1,automobile,train
45770,6,frog,train
45771,8,ship,train
45772,5,dog,train
45773,4,deer,train
45774,6,frog,train
45775,4,deer,train
45776,8,ship,train
45777,8,ship,train
45778,3,cat,train
45779,8,ship,train
45780,1,automobile,train
45781,9,truck,train
45782,4,deer,train
45783,3,cat,train
45784,8,ship,train
45785,2,bird,train
45786,4,deer,train
45787,1,automobile,train
45788,8,ship,train
45789,3,cat,train
45790,7,horse,train
45791,9,truck,train
45792,9,truck,train
45793,6,frog,train
45794,6,frog,train
45795,2,bird,train
45796,6,frog,train
45797,9,truck,train
45798,9,truck,train
45799,6,frog,train
45800,0,airplane,train
45801,4,deer,train
45802,9,truck,train
45803,2,bird,train
45804,4,deer,train
45805,2,bird,train
45806,6,frog,train
45807,8,ship,train
45808,7,horse,train
45809,8,ship,train
45810,1,automobile,train
45811,4,deer,train
45812,4,deer,train
45813,9,truck,train
45814,5,dog,train
45815,8,ship,train
45816,3,cat,train
45817,7,horse,train
45818,2,bird,train
45819,5,dog,train
45820,4,deer,train
45821,1,automobile,train
45822,2,bird,train
45823,6,frog,train
45824,7,horse,train
45825,9,truck,train
45826,6,frog,train
45827,0,airplane,train
45828,5,dog,train
45829,9,truck,train
45830,8,ship,train
45831,5,dog,train
45832,9,truck,train
45833,7,horse,train
45834,1,automobile,train
45835,6,frog,train
45836,6,frog,train
45837,2,bird,train
45838,2,bird,train
45839,8,ship,train
45840,9,truck,train
45841,9,truck,train
45842,9,truck,train
45843,7,horse,train
45844,9,truck,train
45845,0,airplane,train
45846,7,horse,train
45847,2,bird,train
45848,9,truck,train
45849,2,bird,train
45850,3,cat,train
45851,7,horse,train
45852,2,bird,train
45853,8,ship,train
45854,3,cat,train
45855,2,bird,train
45856,1,automobile,train
45857,3,cat,train
45858,7,horse,train
45859,1,automobile,train
45860,9,truck,train
45861,7,horse,train
45862,6,frog,train
45863,6,frog,train
45864,2,bird,train
45865,9,truck,train
45866,1,automobile,train
45867,4,deer,train
45868,8,ship,train
45869,4,deer,train
45870,5,dog,train
45871,9,truck,train
45872,8,ship,train
45873,4,deer,train
45874,7,horse,train
45875,2,bird,train
45876,9,truck,train
45877,1,automobile,train
45878,6,frog,train
45879,8,ship,train
45880,9,truck,train
45881,4,deer,train
45882,5,dog,train
45883,7,horse,train
45884,5,dog,train
45885,3,cat,train
45886,0,airplane,train
45887,5,dog,train
45888,7,horse,train
45889,6,frog,train
45890,8,ship,train
45891,5,dog,train
45892,8,ship,train
45893,2,bird,train
45894,4,deer,train
45895,6,frog,train
45896,3,cat,train
45897,3,cat,train
45898,8,ship,train
45899,1,automobile,train
45900,6,frog,train
45901,3,cat,train
45902,4,deer,train
45903,5,dog,train
45904,0,airplane,train
45905,9,truck,train
45906,9,truck,train
45907,8,ship,train
45908,3,cat,train
45909,3,cat,train
45910,1,automobile,train
45911,4,deer,train
45912,8,ship,train
45913,4,deer,train
45914,3,cat,train
45915,5,dog,train
45916,7,horse,train
45917,8,ship,train
45918,6,frog,train
45919,0,airplane,train
45920,9,truck,train
45921,3,cat,train
45922,9,truck,train
45923,1,automobile,train
45924,8,ship,train
45925,6,frog,train
45926,2,bird,train
45927,0,airplane,train
45928,3,cat,train
45929,7,horse,train
45930,4,deer,train
45931,3,cat,train
45932,7,horse,train
45933,3,cat,train
45934,7,horse,train
45935,4,deer,train
45936,0,airplane,train
45937,8,ship,train
45938,4,deer,train
45939,7,horse,train
45940,2,bird,train
45941,5,dog,train
45942,5,dog,train
45943,9,truck,train
45944,6,frog,train
45945,7,horse,train
45946,1,automobile,train
45947,3,cat,train
45948,3,cat,train
45949,3,cat,train
45950,7,horse,train
45951,2,bird,train
45952,5,dog,train
45953,2,bird,train
45954,8,ship,train
45955,7,horse,train
45956,0,airplane,train
45957,4,deer,train
45958,6,frog,train
45959,9,truck,train
45960,5,dog,train
45961,9,truck,train
45962,4,deer,train
45963,5,dog,train
45964,6,frog,train
45965,4,deer,train
45966,8,ship,train
45967,2,bird,train
45968,1,automobile,train
45969,2,bird,train
45970,6,frog,train
45971,6,frog,train
45972,1,automobile,train
45973,5,dog,train
45974,8,ship,train
45975,9,truck,train
45976,6,frog,train
45977,1,automobile,train
45978,6,frog,train
45979,1,automobile,train
45980,2,bird,train
45981,4,deer,train
45982,0,airplane,train
45983,5,dog,train
45984,9,truck,train
45985,8,ship,train
45986,5,dog,train
45987,4,deer,train
45988,1,automobile,train
45989,5,dog,train
45990,2,bird,train
45991,5,dog,train
45992,5,dog,train
45993,9,truck,train
45994,8,ship,train
45995,7,horse,train
45996,9,truck,train
45997,2,bird,train
45998,2,bird,train
45999,7,horse,train
46000,2,bird,train
46001,8,ship,train
46002,3,cat,train
46003,1,automobile,train
46004,9,truck,train
46005,2,bird,train
46006,5,dog,train
46007,6,frog,train
46008,8,ship,train
46009,6,frog,train
46010,5,dog,train
46011,4,deer,train
46012,8,ship,train
46013,3,cat,train
46014,2,bird,train
46015,8,ship,train
46016,2,bird,train
46017,5,dog,train
46018,7,horse,train
46019,0,airplane,train
46020,8,ship,train
46021,4,deer,train
46022,5,dog,train
46023,3,cat,train
46024,9,truck,train
46025,7,horse,train
46026,1,automobile,train
46027,7,horse,train
46028,8,ship,train
46029,8,ship,train
46030,5,dog,train
46031,8,ship,train
46032,7,horse,train
46033,8,ship,train
46034,7,horse,train
46035,5,dog,train
46036,4,deer,train
46037,3,cat,train
46038,8,ship,train
46039,9,truck,train
46040,7,horse,train
46041,0,airplane,train
46042,6,frog,train
46043,6,frog,train
46044,8,ship,train
46045,7,horse,train
46046,0,airplane,train
46047,4,deer,train
46048,8,ship,train
46049,4,deer,train
46050,6,frog,train
46051,1,automobile,train
46052,6,frog,train
46053,2,bird,train
46054,0,airplane,train
46055,7,horse,train
46056,3,cat,train
46057,5,dog,train
46058,3,cat,train
46059,9,truck,train
46060,1,automobile,train
46061,4,deer,train
46062,3,cat,train
46063,5,dog,train
46064,7,horse,train
46065,5,dog,train
46066,6,frog,train
46067,7,horse,train
46068,8,ship,train
46069,5,dog,train
46070,3,cat,train
46071,5,dog,train
46072,9,truck,train
46073,6,frog,train
46074,5,dog,train
46075,6,frog,train
46076,4,deer,train
46077,4,deer,train
46078,1,automobile,train
46079,9,truck,train
46080,3,cat,train
46081,3,cat,train
46082,2,bird,train
46083,5,dog,train
46084,5,dog,train
46085,3,cat,train
46086,0,airplane,train
46087,5,dog,train
46088,2,bird,train
46089,2,bird,train
46090,9,truck,train
46091,8,ship,train
46092,6,frog,train
46093,4,deer,train
46094,3,cat,train
46095,5,dog,train
46096,5,dog,train
46097,7,horse,train
46098,7,horse,train
46099,1,automobile,train
46100,8,ship,train
46101,8,ship,train
46102,8,ship,train
46103,7,horse,train
46104,9,truck,train
46105,6,frog,train
46106,2,bird,train
46107,1,automobile,train
46108,0,airplane,train
46109,3,cat,train
46110,3,cat,train
46111,8,ship,train
46112,5,dog,train
46113,0,airplane,train
46114,2,bird,train
46115,2,bird,train
46116,0,airplane,train
46117,7,horse,train
46118,2,bird,train
46119,4,deer,train
46120,8,ship,train
46121,3,cat,train
46122,6,frog,train
46123,6,frog,train
46124,6,frog,train
46125,2,bird,train
46126,6,frog,train
46127,1,automobile,train
46128,8,ship,train
46129,7,horse,train
46130,5,dog,train
46131,9,truck,train
46132,4,deer,train
46133,4,deer,train
46134,6,frog,train
46135,1,automobile,train
46136,3,cat,train
46137,0,airplane,train
46138,8,ship,train
46139,8,ship,train
46140,1,automobile,train
46141,3,cat,train
46142,8,ship,train
46143,5,dog,train
46144,6,frog,train
46145,4,deer,train
46146,5,dog,train
46147,1,automobile,train
46148,0,airplane,train
46149,3,cat,train
46150,4,deer,train
46151,8,ship,train
46152,8,ship,train
46153,4,deer,train
46154,7,horse,train
46155,3,cat,train
46156,6,frog,train
46157,3,cat,train
46158,7,horse,train
46159,0,airplane,train
46160,3,cat,train
46161,7,horse,train
46162,1,automobile,train
46163,9,truck,train
46164,4,deer,train
46165,5,dog,train
46166,9,truck,train
46167,7,horse,train
46168,7,horse,train
46169,5,dog,train
46170,6,frog,train
46171,9,truck,train
46172,7,horse,train
46173,1,automobile,train
46174,4,deer,train
46175,8,ship,train
46176,8,ship,train
46177,1,automobile,train
46178,9,truck,train
46179,2,bird,train
46180,6,frog,train
46181,9,truck,train
46182,3,cat,train
46183,2,bird,train
46184,7,horse,train
46185,4,deer,train
46186,9,truck,train
46187,5,dog,train
46188,6,frog,train
46189,9,truck,train
46190,9,truck,train
46191,6,frog,train
46192,0,airplane,train
46193,6,frog,train
46194,1,automobile,train
46195,9,truck,train
46196,3,cat,train
46197,8,ship,train
46198,3,cat,train
46199,8,ship,train
46200,0,airplane,train
46201,5,dog,train
46202,2,bird,train
46203,5,dog,train
46204,3,cat,train
46205,3,cat,train
46206,1,automobile,train
46207,1,automobile,train
46208,6,frog,train
46209,5,dog,train
46210,8,ship,train
46211,7,horse,train
46212,8,ship,train
